geo_id,geography,date_start,date_end,platform_and_product,facet,level,variable,cluster_name,value,geo_name
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct_index,correct errors by making appropriate changes and rechecking the program to ensure that the desired results are produced.,1.1220282462237503,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"design, build, or maintain web sites, using authoring or scripting languages, content creation tools, management tools, and digital media.",100.0,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"design, build, or maintain web sites, using authoring or scripting languages, content creation tools, management tools, and digital media.",3.321155762205247,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct_index,"design, build, or maintain web sites, using authoring or scripting languages, content creation tools, management tools, and digital media.",1.6746313287915031,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"develop briefings, brochures, multimedia presentations, web pages, promotional products, technical illustrations, and computer artwork for use in products, technical manuals, literature, newsletters, and slide shows.",33.0,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"develop briefings, brochures, multimedia presentations, web pages, promotional products, technical illustrations, and computer artwork for use in products, technical manuals, literature, newsletters, and slide shows.",1.0959814015277316,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct_index,"develop briefings, brochures, multimedia presentations, web pages, promotional products, technical illustrations, and computer artwork for use in products, technical manuals, literature, newsletters, and slide shows.",2.0065821675874864,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,develop instructional materials to be used by educators and instructors.,20.0,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,develop instructional materials to be used by educators and instructors.,0.6642311524410495,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct_index,develop instructional materials to be used by educators and instructors.,0.8605063279281095,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"develop instructional materials, such as lesson plans, handouts, or examinations.",18.0,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"develop instructional materials, such as lesson plans, handouts, or examinations.",0.5978080371969445,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct_index,"develop instructional materials, such as lesson plans, handouts, or examinations.",1.0147523143756243,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,develop new software applications or customize existing applications to meet specific scientific project needs.,34.0,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,develop new software applications or customize existing applications to meet specific scientific project needs.,1.129192959149784,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct_index,develop new software applications or customize existing applications to meet specific scientific project needs.,1.8112420321673237,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,develop or apply data mining and machine learning algorithms.,18.0,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,develop or apply data mining and machine learning algorithms.,0.5978080371969445,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct_index,develop or apply data mining and machine learning algorithms.,1.115030487387797,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"develop transactional web applications, using web programming software and knowledge of programming languages, such as hypertext markup language (html) and extensible markup language (xml).",15.0,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"develop transactional web applications, using web programming software and knowledge of programming languages, such as hypertext markup language (html) and extensible markup language (xml).",0.498173364330787,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct_index,"develop transactional web applications, using web programming software and knowledge of programming languages, such as hypertext markup language (html) and extensible markup language (xml).",1.5128627860732309,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"diagnose, troubleshoot, and resolve hardware, software, or other network and system problems, and replace defective components when necessary.",90.0,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"diagnose, troubleshoot, and resolve hardware, software, or other network and system problems, and replace defective components when necessary.",2.9890401859847224,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct_index,"diagnose, troubleshoot, and resolve hardware, software, or other network and system problems, and replace defective components when necessary.",1.2198152344677788,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"edit or rewrite existing copy as necessary, and submit copy for approval by supervisor.",41.0,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"edit or rewrite existing copy as necessary, and submit copy for approval by supervisor.",1.3616738625041516,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct_index,"edit or rewrite existing copy as necessary, and submit copy for approval by supervisor.",1.7929368878390157,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"edit, standardize, or make changes to material prepared by other writers or establishment personnel.",15.0,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"edit, standardize, or make changes to material prepared by other writers or establishment personnel.",0.498173364330787,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct_index,"edit, standardize, or make changes to material prepared by other writers or establishment personnel.",0.46881180686589724,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"instruct individuals in career development techniques such as job search and application strategies, resume writing, and interview skills.",27.0,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"instruct individuals in career development techniques such as job search and application strategies, resume writing, and interview skills.",0.8967120557954168,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct_index,"instruct individuals in career development techniques such as job search and application strategies, resume writing, and interview skills.",1.3509425141242497,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"instruct through lectures, discussions, and demonstrations in one or more subjects, such as english, mathematics, or social studies.",16.0,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"instruct through lectures, discussions, and demonstrations in one or more subjects, such as english, mathematics, or social studies.",0.5313849219528396,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct_index,"instruct through lectures, discussions, and demonstrations in one or more subjects, such as english, mathematics, or social studies.",0.7509414929142594,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,modify existing programs to enhance efficiency.,16.0,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,modify existing programs to enhance efficiency.,0.5313849219528396,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct_index,modify existing programs to enhance efficiency.,1.0708683011157167,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"modify existing software to correct errors, allow it to adapt to new hardware, or to improve its performance.",115.0,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"modify existing software to correct errors, allow it to adapt to new hardware, or to improve its performance.",3.8193291265360343,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct_index,"modify existing software to correct errors, allow it to adapt to new hardware, or to improve its performance.",1.000657383687623,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"modify existing software to correct errors, to adapt it to new hardware, or to upgrade interfaces and improve performance.",91.0,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"modify existing software to correct errors, to adapt it to new hardware, or to upgrade interfaces and improve performance.",3.022251743606775,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct_index,"modify existing software to correct errors, to adapt it to new hardware, or to upgrade interfaces and improve performance.",1.1152983138958803,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,none,108.0,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,none,3.586848223181667,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,not_classified,1624.0,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,not_classified,53.93556957821322,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"perform initial debugging procedures by reviewing configuration files, logs, or code pieces to determine breakdown source.",31.0,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"perform initial debugging procedures by reviewing configuration files, logs, or code pieces to determine breakdown source.",1.0295582862836268,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct_index,"perform initial debugging procedures by reviewing configuration files, logs, or code pieces to determine breakdown source.",1.143485478778029,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"perform routine system administrative functions such as troubleshooting, back-ups, and upgrades.",47.0,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"perform routine system administrative functions such as troubleshooting, back-ups, and upgrades.",1.5609432082364665,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct_index,"perform routine system administrative functions such as troubleshooting, back-ups, and upgrades.",0.9502747956099367,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"prepare, rewrite and edit copy to improve readability, or supervise others who do this work.",42.0,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"prepare, rewrite and edit copy to improve readability, or supervise others who do this work.",1.3948854201262038,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct_index,"prepare, rewrite and edit copy to improve readability, or supervise others who do this work.",1.3989379415609888,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"provide private instruction to individual or small groups of students to improve academic performance, improve occupational skills, or prepare for academic or occupational tests.",19.0,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"provide private instruction to individual or small groups of students to improve academic performance, improve occupational skills, or prepare for academic or occupational tests.",0.631019594818997,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct_index,"provide private instruction to individual or small groups of students to improve academic performance, improve occupational skills, or prepare for academic or occupational tests.",0.6451972999950745,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,provide professional consulting services to government or industry.,15.0,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,provide professional consulting services to government or industry.,0.498173364330787,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct_index,provide professional consulting services to government or industry.,1.5931207588092116,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"review and analyze computer printouts and performance indicators to locate code problems, and correct errors by correcting codes.",31.0,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"review and analyze computer printouts and performance indicators to locate code problems, and correct errors by correcting codes.",1.0295582862836268,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct_index,"review and analyze computer printouts and performance indicators to locate code problems, and correct errors by correcting codes.",1.154385944862637,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"search electronic sources, such as databases or repositories, or manual sources for information.",15.0,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"search electronic sources, such as databases or repositories, or manual sources for information.",0.498173364330787,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct_index,"search electronic sources, such as databases or repositories, or manual sources for information.",1.0264584936057641,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"troubleshoot problems involving office equipment, such as computer hardware and software.",15.0,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"troubleshoot problems involving office equipment, such as computer hardware and software.",0.498173364330787,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct_index,"troubleshoot problems involving office equipment, such as computer hardware and software.",0.5819125843004215,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"write new programs or modify existing programs to meet customer requirements, using current programming languages and technologies.",166.0,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"write new programs or modify existing programs to meet customer requirements, using current programming languages and technologies.",5.513118565260711,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct_index,"write new programs or modify existing programs to meet customer requirements, using current programming languages and technologies.",1.1315719557963364,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,write supporting code for web applications or web sites.,15.0,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,write supporting code for web applications or web sites.,0.498173364330787,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct_index,write supporting code for web applications or web sites.,1.0696465290669146,United Arab Emirates
ARE,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count
